timestamp, temp, humi, 
1567208259.98, -16.861488, 3.98788
1567208260.98, -16.904045, 4.001467
1567208261.98, -16.951527, 4.011174
1567208262.98, -17.012514, 4.024359
1567208263.98, -17.061312, 4.033599
1567208264.99, -17.130938, 4.040944
1567208265.99, -17.190842, 4.052055
1567208266.99, -17.245995, 4.064181
1567208267.99, -17.303629, 4.071834
1567208268.99, -17.350174, 4.083989
1567208270.0, -17.411243, 4.093424
1567208271.0, -17.479801, 4.101507
1567208272.0, -17.545332, 4.114547
1567208273.0, -17.600973, 4.123996
1567208274.0, -17.652184, 4.136866
1567208275.01, -17.70808, 4.145775
1567208276.01, -17.75709, 4.152765
1567208277.01, -17.821556, 4.161127
1567208278.01, -17.895313, 4.169049
1567208279.02, -17.940416, 4.181191
1567208280.02, -17.996775, 4.19101
1567208281.02, -18.051262, 4.204148
1567208282.02, -18.073904, 4.208578
1567208283.02, -18.143845, 4.216735
1567208284.02, -18.194885, 4.228024
1567208285.03, -18.243858, 4.238785
1567208286.03, -18.296129, 4.246264
1567208287.03, -18.362698, 4.253441
1567208288.03, -18.40329, 4.265466
1567208289.04, -18.468859, 4.276495
1567208290.04, -18.5261, 4.285394
1567208291.04, -18.573267, 4.293941
1567208292.04, -18.635742, 4.304311
1567208293.04, -18.690269, 4.314226
1567208294.04, -18.764809, 4.322918
1567208295.05, -18.815258, 4.331331
1567208296.05, -18.861788, 4.344091
1567208297.05, -18.893944, 4.353536
1567208298.05, -18.961691, 4.361004
1567208299.05, -19.016857, 4.368145
1567208300.06, -19.060585, 4.381923
1567208301.06, -19.130802, 4.390579
1567208302.06, -19.183918, 4.398502
1567208303.06, -19.218307, 4.405227
1567208304.06, -19.277752, 4.419488
1567208305.07, -19.342407, 4.428195
1567208306.07, -19.386307, 4.43443
1567208307.07, -19.442665, 4.444353
1567208308.07, -19.496555, 4.456325
1567208309.07, -19.557461, 4.465473
1567208310.08, -19.602146, 4.47331
1567208311.08, -19.678715, 4.482255
1567208312.08, -19.730003, 4.49044
1567208313.08, -19.795366, 4.501387
1567208314.09, -19.826746, 4.509785
1567208315.09, -19.886969, 4.518659
1567208316.09, -19.943258, 4.526893
1567208317.09, -19.999016, 4.532691
1567208318.09, -20.052471, 4.5418
1567208319.1, -20.115801, 4.553195
1567208320.1, -20.165422, 4.561766
1567208321.1, -20.230139, 4.570648
1567208322.1, -20.267574, 4.579983
1567208323.1, -20.296869, 4.587504
1567208324.11, -20.354774, 4.597869
1567208325.11, -20.405497, 4.606509
1567208326.11, -20.453054, 4.613224
1567208327.11, -20.51251, 4.62696
1567208328.12, -20.556358, 4.629709
1567208329.12, -20.603012, 4.642054
1567208330.12, -20.65731, 4.651262
1567208331.12, -20.726254, 4.657188
1567208332.12, -20.763834, 4.670466
1567208333.12, -20.822615, 4.68045
1567208334.13, -20.867817, 4.68823
1567208335.13, -20.93787, 4.696817
1567208336.13, -20.977175, 4.708771
1567208337.13, -21.044634, 4.718093
1567208338.14, -21.068876, 4.725728
1567208339.14, -21.137857, 4.733643
1567208340.14, -21.196432, 4.74245
1567208341.14, -21.248177, 4.75168
1567208342.14, -21.30789, 4.762651
1567208343.15, -21.356413, 4.77552
1567208344.15, -21.399996, 4.785426
1567208345.15, -21.448439, 4.791817
1567208346.15, -21.519394, 4.800058
1567208347.15, -21.56781, 4.807613
1567208348.15, -21.627981, 4.817414
1567208349.16, -21.683468, 4.828745
1567208350.16, -21.736519, 4.837071
1567208351.16, -21.766161, 4.844329
1567208352.16, -21.837261, 4.854175
1567208353.16, -21.867962, 4.865714
1567208354.17, -21.927814, 4.874729
1567208355.17, -21.983267, 4.882532
1567208356.17, -22.033285, 4.893317
1567208357.17, -22.077202, 4.903586
1567208358.17, -22.132803, 4.915845
1567208359.18, -22.179375, 4.923852
1567208360.18, -22.232115, 4.929379
1567208361.18, -22.290472, 4.935335
1567208362.18, -22.322042, 4.944945
1567208363.18, -22.374651, 4.955435
1567208364.19, -22.444649, 4.966965
1567208365.19, -22.485207, 4.978382
1567208366.19, -22.513405, 4.984198
1567208367.19, -22.566603, 4.992661
1567208368.2, -22.621674, 4.999319
1567208369.2, -22.670441, 5.007402
1567208370.2, -22.731321, 5.014961
1567208371.2, -22.766829, 5.023399
1567208372.2, -22.825132, 5.036258
1567208373.2, -22.865885, 5.044635
1567208374.21, -22.940775, 5.05292
1567208375.21, -22.978966, 5.06505
1567208376.21, -23.028496, 5.076292
1567208377.21, -23.064787, 5.089583
1567208378.21, -23.109842, 5.096908
1567208379.22, -23.15604, 5.104445
1567208380.22, -23.210655, 5.112264
1567208381.22, -23.264008, 5.122801
1567208382.22, -23.31633, 5.13429
1567208383.22, -23.360823, 5.142039
1567208384.23, -23.41268, 5.150182
1567208385.23, -23.453485, 5.160454
1567208386.23, -23.514395, 5.171919
1567208387.23, -23.557907, 5.181046
1567208388.23, -23.615469, 5.193692
1567208389.24, -23.654957, 5.203957
1567208390.24, -23.716146, 5.215655
1567208391.24, -23.76351, 5.225059
1567208392.24, -23.808693, 5.233093
1567208393.25, -23.862846, 5.240508
1567208394.25, -23.91901, 5.251021
1567208395.25, -23.965786, 5.261185
1567208396.25, -24.011053, 5.269255
1567208397.25, -24.065189, 5.280329
1567208398.26, -24.119947, 5.291069
1567208399.26, -24.168613, 5.303209
1567208400.26, -24.218149, 5.313617
1567208401.26, -24.275244, 5.321725
