timestamp, temp, humi
1555091128.09, 21.182302, 1.540724
1555091129.1, 21.201542, 1.539121
1555091130.1, 21.208561, 1.538798
1555091131.1, 21.206686, 1.538534
1555091132.11, 21.213684, 1.538119
1555091133.11, 21.230455, 1.539547
1555091134.11, 21.228127, 1.538482
1555091135.11, 21.237862, 1.538815
1555091136.12, 21.248648, 1.539528
1555091137.12, 21.252598, 1.539529
1555091138.12, 21.249386, 1.539383
1555091139.12, 21.241074, 1.538103
1555091140.13, 21.262377, 1.538748
1555091141.13, 21.258202, 1.539338
1555091142.13, 21.276283, 1.539016
1555091143.13, 21.276468, 1.538197
1555091144.14, 21.284929, 1.539597
1555091145.14, 21.300781, 1.539243
1555091146.14, 21.292366, 1.538959
1555091147.15, 21.303635, 1.538250
1555091148.15, 21.292168, 1.539010
1555091149.15, 21.298458, 1.539102
1555091150.16, 21.305119, 1.539329
1555091151.16, 21.308704, 1.538751
1555091152.16, 21.307068, 1.539203
1555091153.17, 21.327314, 1.538556
1555091154.17, 21.344015, 1.538298
1555091155.17, 21.353645, 1.538826
1555091156.17, 21.348602, 1.538466
1555091157.18, 21.352150, 1.538010
1555091158.18, 21.362963, 1.537083
1555091159.18, 21.363884, 1.539414
1555091160.18, 21.368416, 1.538487
1555091161.19, 21.381060, 1.538534
1555091162.19, 21.375662, 1.537552
1555091163.19, 21.388266, 1.538753
1555091164.2, 21.386066, 1.538181
1555091165.2, 21.390554, 1.538812
1555091166.2, 21.411045, 1.539077
1555091167.21, 21.396769, 1.538846
1555091168.21, 21.398098, 1.539694
1555091169.21, 21.401720, 1.538571
1555091170.22, 21.418104, 1.538241
1555091171.22, 21.422354, 1.537992
1555091172.22, 21.417215, 1.538526
1555091173.22, 21.423073, 1.538169
1555091174.23, 21.444096, 1.537501
1555091175.23, 21.439562, 1.537244
1555091176.23, 21.446821, 1.538904
1555091177.24, 21.456104, 1.538877
1555091178.24, 21.448967, 1.539843
1555091179.24, 21.448406, 1.540051
1555091180.25, 21.461643, 1.539347
1555091181.25, 21.467903, 1.538818
1555091182.25, 21.472740, 1.538302
1555091183.26, 21.476461, 1.539265
1555091184.26, 21.473337, 1.539106
1555091185.26, 21.475990, 1.539433
1555091186.26, 21.472862, 1.539008
1555091187.27, 21.494387, 1.539299
1555091188.27, 21.497719, 1.540766
1555091189.27, 21.488678, 1.539515
1555091190.27, 21.495697, 1.539326
1555091191.28, 21.506046, 1.539932
1555091192.28, 21.495226, 1.538647
1555091193.28, 21.504486, 1.537109
1555091194.29, 21.529284, 1.538548
1555091195.29, 21.531233, 1.537927
1555091196.29, 21.524130, 1.538551
1555091197.29, 21.535246, 1.538551
1555091198.3, 21.543478, 1.538736
1555091199.3, 21.544130, 1.538370
1555091200.3, 21.532194, 1.538838
1555091201.31, 21.543016, 1.539604
1555091202.31, 21.557066, 1.538863
1555091203.31, 21.555393, 1.538385
1555091204.31, 21.557411, 1.539412
1555091205.32, 21.569481, 1.538843
1555091206.32, 21.566013, 1.538787
1555091207.32, 21.592953, 1.538861
1555091208.33, 21.586159, 1.538708
1555091209.33, 21.583727, 1.538942
1555091210.33, 21.595192, 1.538977
1555091211.34, 21.593353, 1.538465
1555091212.34, 21.600834, 1.537972
1555091213.34, 21.598757, 1.538624
1555091214.34, 21.606216, 1.539169
1555091215.35, 21.616783, 1.539723
1555091216.35, 21.603559, 1.538471
1555091217.35, 21.608793, 1.538002
1555091218.36, 21.623756, 1.538409
1555091219.36, 21.625877, 1.538505
1555091220.36, 21.627363, 1.538827
1555091221.37, 21.636141, 1.537284
1555091222.37, 21.631195, 1.537726
1555091223.37, 21.638401, 1.538350
1555091224.37, 21.641951, 1.536967
1555091225.38, 21.644640, 1.538981
1555091226.38, 21.649288, 1.538400
1555091227.38, 21.646986, 1.539086
1555091228.39, 21.659040, 1.538374
1555091229.39, 21.664907, 1.538546
1555091230.39, 21.678551, 1.539257
1555091231.39, 21.665421, 1.538223
1555091232.4, 21.660131, 1.538069
1555091233.4, 21.669184, 1.538257
1555091234.4, 21.676649, 1.537790
1555091235.41, 21.678459, 1.538698
1555091236.41, 21.676096, 1.538262
1555091237.41, 21.700504, 1.537989
1555091238.41, 21.699957, 1.538754
1555091239.42, 21.699656, 1.539134
1555091240.42, 21.709620, 1.538915
1555091241.43, 21.693316, 1.539226
1555091242.43, 21.714273, 1.539899
1555091243.43, 21.709360, 1.538439
1555091244.43, 21.705814, 1.538104
1555091245.44, 21.701063, 1.538796
1555091246.44, 21.714865, 1.539478
1555091247.44, 21.724497, 1.538987
1555091248.45, 21.729614, 1.540065
1555091249.45, 21.732594, 1.538288
1555091250.45, 21.738182, 1.538214
1555091251.45, 21.730686, 1.537324
1555091252.46, 21.734030, 1.539138
1555091253.46, 21.762213, 1.537831
1555091254.46, 21.735407, 1.538607
1555091255.47, 21.744724, 1.538377
1555091256.47, 21.755770, 1.537794
1555091257.47, 21.744406, 1.538494
1555091258.47, 21.761339, 1.537922
1555091259.48, 21.769714, 1.539282
1555091260.48, 21.763704, 1.538867
1555091261.48, 21.765154, 1.538499
1555091262.49, 21.782240, 1.539431
1555091263.49, 21.773125, 1.539497
1555091264.49, 21.769316, 1.537625
1555091265.5, 21.770643, 1.537199
1555091266.5, 21.768290, 1.538280
1555091267.5, 21.776726, 1.538806
1555091268.5, 21.784061, 1.538579
1555091269.51, 21.800198, 1.538544
1555091270.51, 21.795841, 1.539223
1555091271.51, 21.799400, 1.538845
1555091272.52, 21.810781, 1.539869
1555091273.52, 21.808836, 1.539292
1555091274.52, 21.803780, 1.539670
1555091275.52, 21.821218, 1.538959
1555091276.53, 21.814465, 1.538886
1555091277.53, 21.818394, 1.538776
1555091278.53, 21.820896, 1.538087
1555091279.53, 21.820335, 1.538746
1555091280.53, 21.829393, 1.538781
1555091281.54, 21.839891, 1.538238
1555091282.54, 21.834425, 1.539958
1555091283.54, 21.820696, 1.539517
1555091284.55, 21.842638, 1.540370
1555091285.55, 21.837721, 1.540933
1555091286.55, 21.826515, 1.540085
1555091287.55, 21.845270, 1.539957
1555091288.56, 21.844576, 1.541372
1555091289.56, 21.845785, 1.540156
1555091290.56, 21.860022, 1.539890
1555091291.57, 21.861807, 1.539522
1555091292.57, 21.857851, 1.540879
1555091293.57, 21.853285, 1.540841
1555091294.57, 21.840626, 1.541083
1555091295.58, 21.861874, 1.540910
1555091296.58, 21.867014, 1.540222
1555091297.58, 21.869781, 1.540448
1555091298.59, 21.875864, 1.540492
1555091299.59, 21.868843, 1.539950
1555091300.59, 21.885000, 1.538901
1555091301.6, 21.892853, 1.539990
1555091302.6, 21.888649, 1.539825
1555091303.6, 21.891666, 1.540713
1555091304.6, 21.897495, 1.540017
1555091305.61, 21.909658, 1.540991
1555091306.61, 21.894081, 1.539719
1555091307.61, 21.905548, 1.539350
1555091308.62, 21.900888, 1.539498
1555091309.62, 21.918356, 1.539777
1555091310.62, 21.897789, 1.540160
1555091311.62, 21.910561, 1.539814
1555091312.63, 21.909939, 1.539418
1555091313.63, 21.918993, 1.538960
1555091314.63, 21.931450, 1.539225
1555091315.63, 21.910431, 1.540598
1555091316.64, 21.932098, 1.539450
1555091317.64, 21.927879, 1.539899
1555091318.64, 21.925825, 1.539173
1555091319.64, 21.937309, 1.539291
1555091320.65, 21.924164, 1.540454
1555091321.65, 21.934364, 1.540322
1555091322.65, 21.934349, 1.541367
1555091323.66, 21.938372, 1.541437
1555091324.66, 21.934551, 1.539450
1555091325.66, 21.949314, 1.539787
1555091326.66, 21.949392, 1.539852
1555091327.67, 21.955418, 1.539865
1555091328.67, 21.958683, 1.540785
1555091329.67, 21.952980, 1.540534
1555091330.68, 21.956841, 1.539344
1555091331.68, 21.967340, 1.540868
1555091332.68, 21.973083, 1.541007
1555091333.68, 21.970333, 1.539904
1555091334.69, 21.965092, 1.539275
1555091335.69, 21.956551, 1.540218
1555091336.69, 21.980455, 1.540722
1555091337.7, 21.978203, 1.540458
1555091338.7, 21.987236, 1.541150
1555091339.7, 21.976370, 1.541184
1555091340.7, 21.972572, 1.540341
1555091341.71, 21.987499, 1.541036
1555091342.71, 21.984863, 1.539572
1555091343.71, 21.985203, 1.540320
1555091344.72, 21.986626, 1.539952
1555091345.72, 21.997868, 1.540034
1555091346.72, 21.996239, 1.540099
1555091347.73, 22.002144, 1.539706
1555091348.73, 21.995951, 1.540437
1555091349.73, 22.019226, 1.540233
1555091350.74, 22.006889, 1.540271
1555091351.74, 22.017780, 1.539374
1555091352.74, 22.009060, 1.540588
1555091353.74, 22.014177, 1.542165
1555091354.75, 22.019112, 1.540509
1555091355.75, 22.020195, 1.539329
1555091356.75, 22.021532, 1.539283
1555091357.76, 22.021357, 1.541243
1555091358.76, 22.026978, 1.539757
1555091359.76, 22.031090, 1.540355
1555091360.76, 22.030100, 1.539989
1555091361.77, 22.030304, 1.540203
1555091362.77, 22.029648, 1.540106
1555091363.77, 22.030937, 1.539505
1555091364.78, 22.025368, 1.539557
1555091365.78, 22.025059, 1.540408
1555091366.78, 22.018984, 1.539640
1555091367.79, 22.039097, 1.540480
1555091368.79, 22.040083, 1.541047
1555091369.79, 22.050951, 1.540108
1555091370.79, 22.059204, 1.540131
1555091371.8, 22.059610, 1.540873
1555091372.8, 22.053659, 1.540493
1555091373.8, 22.057283, 1.539888
1555091374.81, 22.055672, 1.540555
1555091375.81, 22.064873, 1.539548
1555091376.81, 22.063217, 1.539452
1555091377.81, 22.056143, 1.539984
1555091378.82, 22.066246, 1.539303
1555091379.82, 22.075600, 1.540429
1555091380.82, 22.080193, 1.540873
1555091381.83, 22.066704, 1.540422
1555091382.83, 22.079262, 1.540653
1555091383.83, 22.083435, 1.539322
1555091384.83, 22.079350, 1.539992
1555091385.84, 22.074022, 1.538611
1555091386.84, 22.085121, 1.538579
1555091387.84, 22.070993, 1.539080
1555091388.85, 22.090599, 1.540159
1555091389.85, 22.079468, 1.540631
1555091390.85, 22.089678, 1.539639
1555091391.86, 22.079567, 1.540018
1555091392.86, 22.088037, 1.540461
1555091393.86, 22.113707, 1.539728
1555091394.86, 22.087755, 1.541518
1555091395.87, 22.097029, 1.539513
1555091396.87, 22.103088, 1.540090
1555091397.87, 22.113194, 1.538963
1555091398.88, 22.110390, 1.539739
1555091399.88, 22.115932, 1.539194
1555091400.88, 22.117414, 1.539354
1555091401.88, 22.120285, 1.539364
1555091402.89, 22.112961, 1.539514
1555091403.89, 22.119392, 1.541241
1555091404.89, 22.117222, 1.540241
1555091405.89, 22.115339, 1.539490
1555091406.9, 22.114088, 1.540066
1555091407.9, 22.116159, 1.540612
1555091408.91, 22.128597, 1.540397
1555091409.91, 22.112555, 1.540284
1555091410.91, 22.114944, 1.540741
1555091411.92, 22.128330, 1.540290
1555091412.92, 22.144352, 1.539764
1555091413.92, 22.126564, 1.539491
1555091414.92, 22.129446, 1.539206
1555091415.93, 22.139172, 1.541178
1555091416.93, 22.141478, 1.539730
1555091417.94, 22.149769, 1.539986
1555091418.94, 22.147682, 1.540393
1555091419.94, 22.138884, 1.539380
1555091420.95, 22.156137, 1.539863
1555091421.95, 22.140890, 1.539130
1555091422.95, 22.161547, 1.540145
1555091423.95, 22.148098, 1.540064
1555091424.96, 22.154284, 1.540874
1555091425.96, 22.153193, 1.539649
1555091426.96, 22.149988, 1.539948
1555091427.97, 22.163557, 1.539548
1555091428.97, 22.157114, 1.541532
1555091429.97, 22.162205, 1.540948
1555091430.98, 22.161167, 1.540677
1555091431.98, 22.172911, 1.539735
1555091432.98, 22.159851, 1.539348
1555091433.98, 22.166727, 1.539587
1555091434.99, 22.171007, 1.541835
1555091435.99, 22.160292, 1.540167
1555091436.99, 22.171431, 1.539244
1555091438.0, 22.169300, 1.540455
1555091439.0, 22.192043, 1.539816
1555091440.0, 22.182337, 1.539141
1555091441.0, 22.177998, 1.540307
1555091442.01, 22.171051, 1.539723
1555091443.01, 22.185066, 1.540708
1555091444.01, 22.172136, 1.539293
1555091445.01, 22.192816, 1.539103
1555091446.02, 22.196028, 1.539419
1555091447.02, 22.191721, 1.538960
1555091448.02, 22.199619, 1.538768
1555091449.02, 22.174883, 1.539384
1555091450.03, 22.200800, 1.539463
1555091451.03, 22.200911, 1.540240
1555091452.03, 22.196930, 1.539578
1555091453.03, 22.200417, 1.539479
1555091454.04, 22.204916, 1.539302
1555091455.04, 22.192617, 1.539814
1555091456.04, 22.200518, 1.539382
1555091457.04, 22.203165, 1.539312
1555091458.05, 22.202366, 1.540898
1555091459.05, 22.190229, 1.539926
1555091460.05, 22.213703, 1.540035
1555091461.06, 22.213364, 1.539544
1555091462.06, 22.218773, 1.539764
1555091463.06, 22.218060, 1.539172
1555091464.06, 22.215868, 1.539557
1555091465.07, 22.214190, 1.540738
1555091466.07, 22.237541, 1.539472
1555091467.07, 22.242876, 1.540031
1555091468.08, 22.229250, 1.539176
1555091469.08, 22.236549, 1.540386
1555091470.08, 22.228691, 1.540961
1555091471.08, 22.238049, 1.539924
1555091472.09, 22.229088, 1.541023
1555091473.09, 22.232420, 1.539712
1555091474.09, 22.231682, 1.539604
1555091475.1, 22.241892, 1.541085
1555091476.1, 22.243299, 1.539947
1555091477.1, 22.248196, 1.540309
1555091478.1, 22.235586, 1.538243
1555091479.11, 22.251926, 1.538672
1555091480.11, 22.245768, 1.537849
1555091481.11, 22.243517, 1.538720
1555091482.11, 22.241127, 1.538488
1555091483.12, 22.251671, 1.538455
1555091484.12, 22.249855, 1.538834
1555091485.12, 22.251757, 1.538612
1555091486.13, 22.257822, 1.537787
1555091487.13, 22.252766, 1.538658
1555091488.13, 22.265350, 1.538266
1555091489.14, 22.273109, 1.537989
1555091490.14, 22.257284, 1.538747
1555091491.14, 22.277540, 1.538369
1555091492.15, 22.262001, 1.537621
1555091493.15, 22.262115, 1.538670
1555091494.15, 22.284058, 1.538593
1555091495.15, 22.271492, 1.536907
1555091496.16, 22.264442, 1.538231
1555091497.16, 22.280287, 1.537832
1555091498.16, 22.284199, 1.538300
1555091499.17, 22.280256, 1.538780
1555091500.17, 22.286695, 1.539155
1555091501.17, 22.279095, 1.537696
1555091502.17, 22.291426, 1.538714
1555091503.18, 22.292328, 1.538446
1555091504.18, 22.281765, 1.538161
1555091505.18, 22.288309, 1.539274
1555091506.18, 22.291246, 1.538121
1555091507.19, 22.287533, 1.537925
1555091508.19, 22.293179, 1.539302
1555091509.19, 22.289158, 1.539307
1555091510.2, 22.299751, 1.538608
1555091511.2, 22.290514, 1.537668
1555091512.2, 22.300789, 1.538710
1555091513.2, 22.299639, 1.539492
1555091514.21, 22.304680, 1.539004
1555091515.21, 22.305128, 1.538953
1555091516.21, 22.303854, 1.538314
1555091517.21, 22.305363, 1.538214
1555091518.22, 22.309120, 1.539278
1555091519.22, 22.324289, 1.539457
1555091520.22, 22.315649, 1.538800
1555091521.23, 22.311270, 1.538073
1555091522.23, 22.316767, 1.538887
1555091523.23, 22.321299, 1.539647
1555091524.24, 22.315012, 1.538146
1555091525.24, 22.311737, 1.538637
1555091526.24, 22.323723, 1.537941
1555091527.24, 22.314003, 1.538723
1555091528.25, 22.324413, 1.539250
1555091529.25, 22.344431, 1.537540
1555091530.25, 22.325804, 1.537914
1555091531.26, 22.318367, 1.539367
1555091532.26, 22.339769, 1.538267
1555091533.26, 22.342804, 1.538655
1555091534.26, 22.328499, 1.537361
1555091535.27, 22.335524, 1.538414
1555091536.27, 22.346458, 1.538466
1555091537.27, 22.341984, 1.537896
1555091538.28, 22.341995, 1.539469
1555091539.28, 22.338236, 1.539021
1555091540.28, 22.342543, 1.539479
1555091541.28, 22.343157, 1.539572
1555091542.29, 22.346951, 1.539153
1555091543.29, 22.347935, 1.538219
1555091544.29, 22.348564, 1.539306
1555091545.3, 22.362789, 1.537192
1555091546.3, 22.353580, 1.539076
1555091547.3, 22.357164, 1.538568
1555091548.31, 22.360504, 1.538558
1555091549.31, 22.354881, 1.538482
1555091550.31, 22.364939, 1.537958
1555091551.31, 22.374695, 1.538692
1555091552.32, 22.375607, 1.538695
1555091553.32, 22.358402, 1.538116
1555091554.32, 22.372501, 1.538382
1555091555.33, 22.362526, 1.539546
1555091556.33, 22.381273, 1.539239
1555091557.33, 22.366652, 1.538931
1555091558.33, 22.372915, 1.538604
1555091559.34, 22.368477, 1.537933
1555091560.34, 22.370008, 1.538419
1555091561.34, 22.377926, 1.538374
1555091562.35, 22.385929, 1.538792
1555091563.35, 22.379595, 1.540093
1555091564.35, 22.376293, 1.538875
1555091565.35, 22.379503, 1.539974
1555091566.36, 22.375938, 1.539777
1555091567.36, 22.379255, 1.539348
1555091568.36, 22.375118, 1.539375
1555091569.36, 22.379948, 1.539281
1555091570.37, 22.387930, 1.538772
1555091571.37, 22.388323, 1.538856
1555091572.37, 22.402805, 1.539402
1555091573.38, 22.395571, 1.538958
1555091574.38, 22.397392, 1.539349
1555091575.38, 22.389849, 1.538159
1555091576.38, 22.394096, 1.538496
1555091577.39, 22.393663, 1.538345
1555091578.39, 22.397787, 1.538443
1555091579.39, 22.391615, 1.539116
1555091580.4, 22.396233, 1.539616
1555091581.4, 22.403477, 1.539380
1555091582.4, 22.408426, 1.538711
1555091583.41, 22.399178, 1.538069
1555091584.41, 22.403870, 1.537462
1555091585.41, 22.411690, 1.538869
1555091586.41, 22.419029, 1.538401
1555091587.42, 22.414957, 1.539954
1555091588.42, 22.408970, 1.538718
1555091589.42, 22.415272, 1.539184
1555091590.43, 22.417793, 1.538405
1555091591.43, 22.413208, 1.539401
1555091592.43, 22.429348, 1.538999
1555091593.43, 22.413143, 1.538013
1555091594.44, 22.424303, 1.539316
1555091595.44, 22.423172, 1.538011
1555091596.44, 22.419481, 1.538538
1555091597.45, 22.433620, 1.538347
1555091598.45, 22.434469, 1.538902
1555091599.45, 22.418327, 1.539634
1555091600.46, 22.426558, 1.539450
1555091601.46, 22.431034, 1.539334
1555091602.46, 22.437540, 1.539393
1555091603.47, 22.425499, 1.538956
1555091604.47, 22.440924, 1.538573
1555091605.47, 22.426613, 1.538590
1555091606.47, 22.422401, 1.539815
1555091607.48, 22.426359, 1.539336
1555091608.48, 22.441448, 1.539050
1555091609.48, 22.428818, 1.539727
1555091610.48, 22.425896, 1.537626
1555091611.49, 22.440691, 1.538847
1555091612.49, 22.443365, 1.538671
1555091613.49, 22.443424, 1.538060
1555091614.5, 22.450579, 1.537880
1555091615.5, 22.455549, 1.537101
1555091616.5, 22.457205, 1.537903
1555091617.51, 22.451498, 1.537270
1555091618.51, 22.457174, 1.537868
1555091619.51, 22.463985, 1.537353
1555091620.51, 22.460398, 1.538694
1555091621.52, 22.452982, 1.539124
1555091622.52, 22.467400, 1.538662
1555091623.52, 22.460991, 1.537894
1555091624.53, 22.449699, 1.539218
1555091625.53, 22.458572, 1.537698
1555091626.53, 22.458267, 1.538549
1555091627.54, 22.475620, 1.539074
1555091628.54, 22.472124, 1.538698
1555091629.54, 22.457928, 1.538118
1555091630.54, 22.468637, 1.537598
1555091631.55, 22.473017, 1.538020
1555091632.55, 22.475739, 1.538225
1555091633.55, 22.467770, 1.539197
1555091634.56, 22.463043, 1.538495
1555091635.56, 22.474617, 1.539007
1555091636.56, 22.478142, 1.539426
1555091637.57, 22.480274, 1.538705
1555091638.57, 22.483879, 1.538228
1555091639.57, 22.487658, 1.536869
1555091640.57, 22.484106, 1.537071
1555091641.58, 22.476463, 1.537585
1555091642.58, 22.485767, 1.537858
1555091643.58, 22.493334, 1.538635
1555091644.59, 22.486162, 1.538579
1555091645.59, 22.496437, 1.539533
1555091646.59, 22.498405, 1.538550
1555091647.6, 22.480268, 1.538820
1555091648.6, 22.489891, 1.538024
1555091649.6, 22.494753, 1.538016
1555091650.61, 22.490622, 1.539015
1555091651.61, 22.494761, 1.537712
1555091652.61, 22.500845, 1.538317
1555091653.61, 22.487471, 1.538499
1555091654.62, 22.498579, 1.538696
1555091655.62, 22.496660, 1.539312
1555091656.62, 22.498924, 1.539076
1555091657.63, 22.510130, 1.538491
1555091658.63, 22.507612, 1.538385
1555091659.63, 22.506073, 1.536970
1555091660.63, 22.516005, 1.538274
1555091661.64, 22.516777, 1.538775
1555091662.64, 22.510611, 1.538697
1555091663.64, 22.502764, 1.538262
1555091664.65, 22.506994, 1.538838
1555091665.65, 22.518528, 1.538867
1555091666.65, 22.518585, 1.538289
1555091667.66, 22.521584, 1.538488
1555091668.66, 22.518257, 1.538685
1555091669.66, 22.522499, 1.538391
1555091670.67, 22.526678, 1.538053
1555091671.67, 22.516056, 1.538857
1555091672.67, 22.525089, 1.539167
1555091673.67, 22.516127, 1.540215
1555091674.68, 22.520054, 1.540533
1555091675.68, 22.530739, 1.540435
1555091676.68, 22.537506, 1.540181
1555091677.68, 22.533281, 1.541370
1555091678.69, 22.537941, 1.540447
1555091679.69, 22.545319, 1.539620
1555091680.69, 22.543314, 1.539737
1555091681.7, 22.534281, 1.539869
1555091682.7, 22.545214, 1.539807
1555091683.7, 22.529074, 1.539499
1555091684.7, 22.532661, 1.541017
1555091685.71, 22.534044, 1.539910
1555091686.71, 22.524649, 1.541154
1555091687.71, 22.534044, 1.541210
1555091688.72, 22.541250, 1.541003
1555091689.72, 22.540627, 1.540594
1555091690.72, 22.541636, 1.541877
1555091691.72, 22.542620, 1.540340
1555091692.73, 22.540287, 1.539700
1555091693.73, 22.556087, 1.539596
1555091694.73, 22.552864, 1.541333
1555091695.74, 22.558275, 1.540684
1555091696.74, 22.563044, 1.539877
1555091697.74, 22.545464, 1.540688
1555091698.74, 22.558975, 1.540626
1555091699.75, 22.556170, 1.541202
1555091700.75, 22.550137, 1.539719
1555091701.75, 22.554848, 1.540610
1555091702.76, 22.551035, 1.541399
1555091703.76, 22.556980, 1.541562
1555091704.76, 22.562349, 1.539871
1555091705.77, 22.552864, 1.541077
1555091706.77, 22.559767, 1.540661
1555091707.77, 22.573448, 1.540977
1555091708.78, 22.560917, 1.541037
1555091709.78, 22.569967, 1.539816
1555091710.78, 22.564735, 1.540568
1555091711.78, 22.569069, 1.540274
1555091712.79, 22.562366, 1.540678
1555091713.79, 22.561316, 1.540475
1555091714.79, 22.569317, 1.541022
1555091715.79, 22.583160, 1.540854
1555091716.8, 22.573341, 1.539817
1555091717.8, 22.583490, 1.539837
1555091718.8, 22.586271, 1.540905
1555091719.8, 22.591387, 1.538864
1555091720.81, 22.571306, 1.540645
1555091721.81, 22.582174, 1.541516
1555091722.82, 22.582062, 1.542237
1555091723.82, 22.583271, 1.541529
1555091724.82, 22.580999, 1.541309
1555091725.82, 22.574636, 1.539843
1555091726.83, 22.586164, 1.540920
1555091727.83, 22.597954, 1.540791
1555091728.83, 22.593472, 1.541852
1555091729.84, 22.597168, 1.541797
1555091730.84, 22.591154, 1.541243
1555091731.84, 22.586447, 1.541600
1555091732.84, 22.587103, 1.541341
1555091733.85, 22.600691, 1.541306
1555091734.85, 22.592833, 1.542264
1555091735.85, 22.610884, 1.539826
1555091736.86, 22.609335, 1.541113
1555091737.86, 22.599165, 1.541729
1555091738.86, 22.622240, 1.540020
1555091739.87, 22.631065, 1.539084
1555091740.87, 22.602060, 1.540457
1555091741.87, 22.616386, 1.540461
1555091742.88, 22.611715, 1.539866
1555091743.88, 22.602959, 1.539861
1555091744.88, 22.604031, 1.539948
1555091745.89, 22.622955, 1.540546
1555091746.89, 22.609703, 1.540590
1555091747.89, 22.606968, 1.542134
1555091748.9, 22.612482, 1.539312
1555091749.9, 22.622864, 1.540829
1555091750.9, 22.602339, 1.539323
1555091751.91, 22.612236, 1.540864
1555091752.91, 22.635185, 1.540269
1555091753.91, 22.622580, 1.540365
1555091754.91, 22.621994, 1.541532
1555091755.92, 22.613092, 1.540734
1555091756.92, 22.624453, 1.540544
1555091757.92, 22.630850, 1.540089
1555091758.93, 22.624565, 1.540498
1555091759.93, 22.625950, 1.540892
1555091760.93, 22.628584, 1.541221
1555091761.94, 22.627159, 1.541818
1555091762.94, 22.623888, 1.540925
1555091763.94, 22.626520, 1.539647
1555091764.95, 22.627205, 1.541314
1555091765.95, 22.633337, 1.540671
1555091766.95, 22.632421, 1.540323
1555091767.95, 22.650246, 1.540337
1555091768.96, 22.644463, 1.540670
1555091769.96, 22.641899, 1.540384
1555091770.96, 22.640797, 1.541759
1555091771.97, 22.653297, 1.539743
1555091772.97, 22.647335, 1.540822
1555091773.97, 22.642365, 1.541456
1555091774.97, 22.647518, 1.540719
1555091775.98, 22.639381, 1.539868
1555091776.98, 22.650612, 1.541246
1555091777.98, 22.654812, 1.540922
1555091778.99, 22.647346, 1.540024
1555091779.99, 22.635733, 1.540987
1555091780.99, 22.641584, 1.539318
1555091781.99, 22.638058, 1.540469
1555091783.0, 22.646040, 1.541312
1555091784.0, 22.645639, 1.540930
1555091785.0, 22.662014, 1.541823
1555091786.01, 22.670065, 1.540816
1555091787.01, 22.660973, 1.539812
1555091788.01, 22.665939, 1.541344
1555091789.01, 22.656044, 1.540545
1555091790.01, 22.663980, 1.540352
1555091791.02, 22.661306, 1.540136
1555091792.02, 22.664131, 1.539809
1555091793.02, 22.683577, 1.539875
1555091794.02, 22.668758, 1.541231
1555091795.03, 22.667274, 1.540058
1555091796.03, 22.677841, 1.540792
1555091797.03, 22.669664, 1.540734
1555091798.04, 22.670811, 1.540603
1555091799.04, 22.665855, 1.540707
1555091800.04, 22.657412, 1.541338
1555091801.05, 22.668928, 1.539272
1555091802.05, 22.655739, 1.540533
1555091803.05, 22.656891, 1.540623
1555091804.05, 22.668165, 1.540595
1555091805.06, 22.679502, 1.540722
1555091806.06, 22.670992, 1.540591
1555091807.06, 22.679609, 1.540624
1555091808.07, 22.686462, 1.541207
1555091809.07, 22.685661, 1.540847
1555091810.07, 22.695745, 1.539809
1555091811.07, 22.696203, 1.541265
1555091812.08, 22.685364, 1.540025
1555091813.08, 22.671471, 1.540757
1555091814.08, 22.684683, 1.540141
1555091815.08, 22.684961, 1.541302
1555091816.09, 22.686216, 1.540252
1555091817.09, 22.698870, 1.541972
1555091818.09, 22.697945, 1.542395
1555091819.09, 22.684662, 1.542055
1555091820.1, 22.691338, 1.541832
1555091821.1, 22.690483, 1.542231
1555091822.1, 22.687534, 1.540442
1555091823.11, 22.688377, 1.540506
1555091824.11, 22.687513, 1.540984
1555091825.11, 22.690342, 1.540262
1555091826.12, 22.710241, 1.541150
1555091827.12, 22.696774, 1.542360
1555091828.12, 22.697683, 1.540425
1555091829.12, 22.712215, 1.540007
1555091830.13, 22.717485, 1.539738
1555091831.13, 22.718588, 1.540280
1555091832.13, 22.710274, 1.540508
1555091833.14, 22.705296, 1.539215
1555091834.14, 22.713417, 1.540187
1555091835.14, 22.707449, 1.541269
1555091836.14, 22.713932, 1.540517
1555091837.15, 22.714016, 1.540231
1555091838.15, 22.706076, 1.540050
1555091839.15, 22.709999, 1.540904
1555091840.16, 22.715738, 1.540423
1555091841.16, 22.719566, 1.539796
1555091842.16, 22.720316, 1.540529
1555091843.17, 22.712881, 1.541111
1555091844.17, 22.715315, 1.539801
1555091845.17, 22.721193, 1.540870
1555091846.17, 22.720798, 1.541539
1555091847.18, 22.720079, 1.541158
1555091848.18, 22.727577, 1.541765
1555091849.18, 22.722931, 1.540807
1555091850.18, 22.715183, 1.540748
1555091851.19, 22.721228, 1.540567
1555091852.19, 22.716841, 1.540621
1555091853.2, 22.716988, 1.540653
1555091854.2, 22.719803, 1.540209
1555091855.2, 22.740543, 1.540441
1555091856.21, 22.743336, 1.541282
1555091857.21, 22.738441, 1.539332
1555091858.21, 22.738804, 1.540678
1555091859.22, 22.730242, 1.540998
1555091860.22, 22.722952, 1.540627
1555091861.22, 22.750015, 1.540543
1555091862.23, 22.725918, 1.541275
1555091863.23, 22.731869, 1.540931
1555091864.23, 22.744686, 1.540706
1555091865.23, 22.735456, 1.541347
